684,
886,
1236,
1223,
1479,
1803,
1665,
1678,
1671,
1684,
1995,
1983,
2001,
2000,
2006,
2009,
2009,
2000,
2006,
2032,
2029,
1857,
1991,
1247,
1785,
1921,
1442,
1628,
1525,
1593,
1262,
1022,
1225,
710,
879,
995,
682,
1147,
143,
604,
644,
78,
577,
486,
141,
810,
422,
438,
161,
332,
439,
568,
729,
792,
1163,
1098,
1046,
986,
1187,
1048,
888,
1109,
911,
990,
908,
719,
826,
501,
309,
56,
-145,
-101,
-220,
-540,
-606,
-494,
-419,
-513,
-820,
-703,
-637,
-701,
-510,
-720,
-781,
-731,
-1244,
-977,
-585,
-771,
-241,
-420,
-247,
-180,
95,
94,
152,
684,
594,
862,
846,
1130,
1039,
1174,
1233,
1224,
1319,
1468,
1268,
1500,
1733,
1948,
1594,
1598,
1403,
937,
1521,
1345,
1230,
1033,
983,
1272,
970,
-69,
0,
-178,
-89,
-202,
-409,
-449,
-525,
-1114,
-761,
-871,
-1247,
-858,
-979,
-938,
-1274,
-1270,
-1495,
-1327,
-1263,
-1268,
-1585,
-1338,
-1202,
-1223,
-1155,
-1065,
-1075,
-967,
-1084,
-744,
-576,
-108,
78,
187,
554,
724,
1064,
1247,
1478,
1467,
1818,
1990,
2041,
2041,
2041,
2041,
2041,
2041,
2041,
2037,
2034,
1975,
1650,
1592,
1164,
1013,
315,
806,
627,
730,
609,
193,
-1,
-325,
-871,
-1065,
-681,
-1048,
-1147,
-1345,
-1614,
-1958,
-2034,
-2034,
-2029,
-2036,
-2034,
-2029,
-1760,
-1602,
-2026,
-1803,
-1461,
-1298,
-1177,
-947,
-878,
-890,
-897,
-1014,
-886,
-496,
-518,
-552,
-680,
-647,
-786,
-682,
-673,
-659,
-628,
-326,
-224,
-137,
-194,
122,
2,
-60,
90,
271,
341,
327,
236,
250,
460,
302,
-254,
-481,
-503,
-525,
-654,
-565,
-213,
-308,
-678,
-714,
-857,
-1166,
-1330,
-1398,
-1400,
-1752,
-2014,
-1900,
-2002,
-1992,
-1994,
-1997,
-2019,
-2016,
-2006,
-2026,
-2016,
-1999,
-1931,
-1985,
-2016,
-1901,
-1983,
-1853,
-1666,
-1653,
-1369,
-1258,
-1592,
-1678,
-1521,
-1257,
-758,
-672,
-560,
-489,
-560,
-324,
-416,
-435,
-291,
-405,
-673,
-465,
-440,
-627,
-561,
-627,
-1049,
-725,
